Codigo,Edad,Nivel,Genero,Gusto,Interes_profesional,Autoeficacia,Utilidad
905364,16,SENIOR,Chica,4.666666666666667,4.333333333333333,3.25,4.4
1012271,15,SENIOR,Chico,4.833333333333333,5.0,4.75,4.2
1107991,16,SENIOR,Chico,4.0,3.6666666666666665,2.75,3.8
1305293,15,SENIOR,Chico,3.8333333333333335,4.0,3.75,3.8
1404024,17,SENIOR,Chica,4.5,4.833333333333333,3.5,4.2
1404024,17,SENIOR,Chica,4.5,4.833333333333333,3.5,4.2
1412638,15,SENIOR,Chico,4.666666666666667,3.3333333333333335,3.75,4.2
1506244,17,SENIOR,Chica,4.833333333333333,5.0,3.25,3.8
1509805,14,SENIOR,Chico,4.833333333333333,4.333333333333333,3.0,4.2
1603225,17,SENIOR,Chico,4.5,4.833333333333333,3.75,4.4
1701952,16,SENIOR,Chico,4.666666666666667,4.833333333333333,4.25,4.8
1802670,15,SENIOR,Chico,4.833333333333333,4.166666666666667,3.5,4.4
1904467,17,SENIOR,Chico,4.5,4.0,2.75,4.0
2004265,15,SENIOR,Chico,4.166666666666667,3.5,3.25,4.2
2007890,14,SENIOR,Chico,4.0,4.333333333333333,2.5,3.8
2007890,14,SENIOR,Chico,4.0,4.333333333333333,2.5,3.8
2101115,16,SENIOR,Chico,4.166666666666667,4.333333333333333,3.25,4.6
2101540,16,SENIOR,Chico,3.5,3.6666666666666665,2.25,4.4
2101894,16,SENIOR,Chico,4.333333333333333,4.666666666666667,3.25,4.4
2101894,16,SENIOR,Chico,4.333333333333333,4.666666666666667,3.25,4.4
2203352,17,SENIOR,Chico,4.166666666666667,4.166666666666667,4.0,4.0
2206668,16,SENIOR,Chico,4.166666666666667,4.0,4.25,3.0
2212121,16,SENIOR,Chico,3.3333333333333335,3.0,3.25,3.2
2308128,13,SENIOR,Chico,4.0,4.666666666666667,4.0,3.6
2309302,16,SENIOR,Chica,5.0,4.833333333333333,4.0,5.0
2405155,16,SENIOR,Chico,4.666666666666667,4.333333333333333,4.5,4.4
2410178,17,SENIOR,Chico,3.5,4.166666666666667,3.75,4.0
2511973,16,SENIOR,Chico,4.166666666666667,3.3333333333333335,3.5,4.6
2512371,13,SENIOR,Chico,3.5,3.0,4.0,4.4
2612649,15,SENIOR,Chico,4.0,4.0,4.5,3.6
2709421,14,SENIOR,Chico,4.0,4.0,3.5,4.0
2710351,16,SENIOR,Chico,3.3333333333333335,4.333333333333333,2.75,4.2
3005065,15,SENIOR,Chico,4.0,3.8333333333333335,3.5,4.6
3103888,15,SENIOR,Chico,4.0,3.8333333333333335,3.5,4.0
207005,16,JUNIOR,Chico,3.1666666666666665,2.0,2.0,4.4
101047,15,SENIOR,Chica,3.0,3.0,3.0,3.0
109196,13,SENIOR,Chico,4.833333333333333,5.0,4.5,4.2
205408,14,SENIOR,Chico,4.0,2.6666666666666665,3.75,3.8
236000,14,SENIOR,Chico,4.333333333333333,3.1666666666666665,3.5,4.4
302848,16,SENIOR,Chica,4.833333333333333,4.0,4.0,4.4
311077,15,SENIOR,Chico,4.333333333333333,4.833333333333333,2.25,3.8
312047,16,SENIOR,Chico,2.6666666666666665,3.0,3.75,3.8
401978,16,SENIOR,Chica,3.5,4.333333333333333,3.0,4.6
512090,13,SENIOR,Chica,3.0,2.1666666666666665,2.25,4.0
606472,16,SENIOR,Chico,4.666666666666667,4.0,4.5,4.6
607816,16,SENIOR,Chico,4.0,3.5,4.0,3.6
611459,13,SENIOR,Chica,4.166666666666667,3.3333333333333335,4.25,4.8
707974,15,SENIOR,Chico,4.666666666666667,4.666666666666667,4.75,5.0
804857,17,SENIOR,Chica,4.5,4.166666666666667,4.75,4.4
812078,15,SENIOR,Chico,4.666666666666667,5.0,3.25,4.8
1009271,14,SENIOR,Chico,4.0,3.3333333333333335,3.5,4.2
1012271,15,SENIOR,Chico,4.833333333333333,4.333333333333333,4.25,4.0
1107711,14,SENIOR,Chico,4.666666666666667,4.0,3.75,4.4
1110323,14,SENIOR,Chico,3.3333333333333335,2.6666666666666665,3.25,4.2
1112643,16,SENIOR,Chico,4.666666666666667,4.666666666666667,3.25,4.6
1404362,16,SENIOR,Chico,4.0,3.6666666666666665,3.25,4.6
1407450,16,SENIOR,Chico,5.0,5.0,4.0,5.0
1411232,16,SENIOR,Chico,5.0,5.0,3.0,4.6
1611663,15,SENIOR,Chico,4.666666666666667,4.666666666666667,3.75,4.8
1701657,16,SENIOR,Chico,4.5,4.166666666666667,3.5,4.0
1801821,16,SENIOR,Chica,4.666666666666667,4.166666666666667,3.5,5.0
1806485,17,SENIOR,Chico,4.5,4.833333333333333,3.5,3.8
2112739,16,SENIOR,Chica,4.5,4.5,3.25,4.0
2203749,16,SENIOR,Chico,5.0,5.0,5.0,5.0
2207367,16,SENIOR,Chica,3.1666666666666665,4.666666666666667,2.75,5.0
2211155,15,SENIOR,Chico,2.8333333333333335,1.8333333333333333,4.0,4.2
2312587,12,SENIOR,Chica,4.166666666666667,3.1666666666666665,4.25,3.6
2403768,15,SENIOR,Chico,4.166666666666667,4.833333333333333,4.0,4.2
2404467,14,SENIOR,Chico,5.0,5.0,3.75,4.8
2405749,16,SENIOR,Chico,4.833333333333333,4.833333333333333,4.25,4.6
2609000,13,SENIOR,Chico,4.833333333333333,4.833333333333333,4.25,4.8
2708000,14,SENIOR,Chica,5.0,5.0,5.0,5.0
2807679,15,SENIOR,Chico,4.833333333333333,4.333333333333333,3.5,4.8
2807679,15,SENIOR,Chico,4.833333333333333,4.333333333333333,3.5,4.8
2910942,15,SENIOR,Chico,3.5,2.8333333333333335,2.75,3.2
3003609,16,SENIOR,Chico,3.1666666666666665,2.8333333333333335,2.75,4.0
3011691,16,SENIOR,Chica,4.0,4.833333333333333,4.5,3.2
3105101,14,SENIOR,Chica,4.333333333333333,3.8333333333333335,4.0,4.0
109000,10,JUNIOR,Chico,3.3333333333333335,2.3333333333333335,3.0,4.2
140710,10,JUNIOR,Chico,4.666666666666667,4.333333333333333,4.0,4.0
207323,13,JUNIOR,Chico,1.5,2.1666666666666665,3.0,3.6
225000,11,JUNIOR,Chico,3.1666666666666665,3.0,4.0,4.8
409000,9,JUNIOR,Chico,3.5,2.5,5.0,5.0
612000,10,JUNIOR,Chica,3.5,3.0,3.0,4.0
910000,10,JUNIOR,Chica,3.1666666666666665,2.0,4.0,3.6
1003000,10,JUNIOR,Chico,5.0,3.5,4.0,4.8
1007000,13,JUNIOR,Chico,4.0,3.5,4.75,3.2
1103750,12,JUNIOR,Chico,2.6666666666666665,2.0,3.75,3.4
1112000,12,JUNIOR,Chico,3.6666666666666665,2.5,4.5,4.0
1301000,10,JUNIOR,Chico,4.833333333333333,3.8333333333333335,3.25,4.2
1310311,11,JUNIOR,Chico,3.6666666666666665,3.1666666666666665,3.5,3.8
1405000,12,JUNIOR,Chico,2.8333333333333335,3.6666666666666665,3.5,4.6
1407847,13,JUNIOR,Chico,3.8333333333333335,3.8333333333333335,4.0,3.6
1407920,13,JUNIOR,Chico,2.8333333333333335,3.6666666666666665,3.5,4.0
1411000,11,JUNIOR,Chico,1.6666666666666667,2.3333333333333335,2.5,3.8
1504000,11,JUNIOR,Chico,3.1666666666666665,3.0,4.0,3.6
1606000,10,JUNIOR,Chico,4.5,5.0,4.0,5.0
1702000,12,JUNIOR,Chico,1.8333333333333333,2.1666666666666665,2.75,4.2
1809000,11,JUNIOR,Chico,2.8333333333333335,3.3333333333333335,2.5,3.6
1810000,10,JUNIOR,Chico,4.5,5.0,4.0,5.0
1909000,11,JUNIOR,Chico,1.6666666666666667,1.8333333333333333,1.75,4.8
1909000,11,JUNIOR,Chico,2.3333333333333335,2.3333333333333335,2.5,4.0
2203000,12,JUNIOR,Chico,5.0,4.333333333333333,5.0,5.0
2206000,11,JUNIOR,Chico,4.0,3.1666666666666665,3.0,3.6
2209000,11,JUNIOR,Chico,5.0,4.833333333333333,5.0,5.0
2507000,10,JUNIOR,Chico,4.5,2.8333333333333335,3.5,4.6
2611160,12,JUNIOR,Chico,4.666666666666667,4.0,4.0,4.8
2804000,12,JUNIOR,Chico,2.8333333333333335,3.0,3.75,3.2
2810423,11,JUNIOR,Chico,4.0,3.6666666666666665,2.75,4.6
2811000,10,JUNIOR,Chico,4.0,3.0,4.25,4.0
3004000,13,JUNIOR,Chico,5.0,5.0,4.5,5.0
3012000,10,JUNIOR,Chico,4.166666666666667,3.5,3.5,3.0
711046,14,SENIOR,Chico,4.166666666666667,4.5,2.75,4.4
1406365,16,SENIOR,Chico,3.0,3.1666666666666665,3.25,3.4
1411317,14,SENIOR,Chico,4.333333333333333,3.6666666666666665,3.5,4.2
1704015,12,SENIOR,Chico,4.666666666666667,3.6666666666666665,3.75,5.0
1901355,15,SENIOR,Chico,4.5,3.8333333333333335,3.25,4.4
2101370,17,SENIOR,Chico,4.5,5.0,3.25,4.0
2311467,13,SENIOR,Chico,3.5,2.8333333333333335,4.0,4.6
2504858,15,SENIOR,Chica,4.0,3.8333333333333335,3.25,4.4
2504858,15,SENIOR,Chica,4.0,3.8333333333333335,3.25,4.4
606472,16,JUNIOR,Chico,4.333333333333333,3.6666666666666665,4.0,4.4
609000,12,JUNIOR,Chica,3.6666666666666665,3.5,2.75,4.6
705000,12,JUNIOR,Chica,4.166666666666667,3.3333333333333335,4.5,4.0
705000,12,JUNIOR,Chico,4.5,4.5,5.0,5.0
1104000,10,JUNIOR,Chica,4.166666666666667,3.8333333333333335,3.75,5.0
1310000,9,JUNIOR,Chica,4.166666666666667,3.5,3.75,3.8
1311000,11,JUNIOR,Chico,3.1666666666666665,3.0,4.5,4.2
1702000,11,JUNIOR,Chica,4.166666666666667,3.3333333333333335,4.75,4.0
1810000,10,JUNIOR,Chico,4.166666666666667,4.833333333333333,3.75,4.8
1905000,10,JUNIOR,Chico,3.8333333333333335,3.3333333333333335,3.75,4.2
2108000,10,JUNIOR,Chico,3.6666666666666665,3.0,4.0,3.6
2308161,13,JUNIOR,Chica,4.333333333333333,2.5,3.75,4.4
2408000,10,JUNIOR,Chica,3.8333333333333335,3.3333333333333335,4.5,3.6
2409000,10,JUNIOR,Chica,4.833333333333333,4.0,5.0,4.2
2502000,12,JUNIOR,Chico,5.0,4.333333333333333,5.0,4.0
2604000,11,JUNIOR,Chica,3.5,3.1666666666666665,4.5,4.0
2707000,9,JUNIOR,Chica,4.333333333333333,3.6666666666666665,4.0,4.6
2709000,10,JUNIOR,Chica,3.6666666666666665,3.1666666666666665,3.75,3.6
2801000,12,JUNIOR,Chico,5.0,4.333333333333333,5.0,5.0
2802000,11,JUNIOR,Chica,3.8333333333333335,3.0,4.75,4.2
2803273,13,JUNIOR,Chico,4.5,3.5,3.5,4.8
2811000,10,JUNIOR,Chico,3.8333333333333335,3.1666666666666665,4.25,3.8
3009335,12,JUNIOR,Chico,5.0,4.5,5.0,4.8
1042011000,10,JUNIOR,Chico,4.833333333333333,4.0,2.75,4.6
8012011000,10,JUNIOR,Chico,5.0,5.0,4.25,4.6
702000,15,SENIOR,Chica,4.333333333333333,4.333333333333333,3.5,4.6
710906,15,SENIOR,Chico,4.333333333333333,4.666666666666667,3.25,3.6
1206306,15,SENIOR,Chico,5.0,5.0,4.5,4.2
2211745,15,SENIOR,Chico,5.0,5.0,4.75,5.0
2909080,14,SENIOR,Chico,3.6666666666666665,3.8333333333333335,4.0,3.8
3103858,16,SENIOR,Chica,4.5,5.0,3.75,4.6
3103858,16,SENIOR,Chica,4.5,5.0,3.75,4.6
103000,13,JUNIOR,Chico,4.166666666666667,3.6666666666666665,4.25,4.8
109000,10,JUNIOR,Chico,3.3333333333333335,2.3333333333333335,2.75,3.8
202000,13,JUNIOR,Chico,4.166666666666667,4.0,4.25,3.4
211000,11,JUNIOR,Chica,4.833333333333333,3.8333333333333335,4.5,4.6
225000,11,JUNIOR,Chico,3.3333333333333335,3.0,4.25,5.0
402000,9,JUNIOR,Chico,2.8333333333333335,1.3333333333333333,4.0,5.0
512000,10,JUNIOR,Chico,3.8333333333333335,4.0,3.75,4.2
608000,11,JUNIOR,Chica,4.666666666666667,4.166666666666667,5.0,4.4
712000,11,JUNIOR,Chico,4.833333333333333,4.166666666666667,3.25,4.2
796502,11,JUNIOR,Chico,3.5,3.0,3.25,3.2
802000,11,JUNIOR,Chico,4.666666666666667,2.8333333333333335,5.0,5.0
912000,11,JUNIOR,Chico,4.833333333333333,3.8333333333333335,5.0,5.0
912000,12,JUNIOR,Chico,4.5,3.3333333333333335,4.0,5.0
1102000,10,JUNIOR,Chico,2.0,2.6666666666666665,3.25,2.6
1104250,13,JUNIOR,Chico,4.5,4.166666666666667,4.5,3.8
1107000,10,JUNIOR,Chico,4.666666666666667,3.6666666666666665,2.0,4.0
1112000,12,JUNIOR,Chico,4.0,3.5,4.25,4.0
1312000,10,JUNIOR,Chico,2.6666666666666665,1.0,3.75,3.6
1402000,13,JUNIOR,Chico,4.333333333333333,3.8333333333333335,4.0,4.4
1504000,12,JUNIOR,Chico,3.3333333333333335,2.1666666666666665,2.75,4.0
1506349,13,JUNIOR,Chico,2.6666666666666665,2.6666666666666665,2.25,5.0
1507428,12,JUNIOR,Chico,4.666666666666667,4.166666666666667,4.0,5.0
1611000,10,JUNIOR,Chico,3.0,3.0,3.0,3.0
1711000,10,JUNIOR,Chico,4.666666666666667,4.5,3.0,3.6
1801000,13,JUNIOR,Chica,4.333333333333333,3.8333333333333335,3.5,4.2
1805000,10,JUNIOR,Chico,3.1666666666666665,3.1666666666666665,3.5,3.6
1806000,10,JUNIOR,Chica,4.833333333333333,4.166666666666667,4.75,4.6
1911000,12,JUNIOR,Chica,2.3333333333333335,1.1666666666666667,2.75,3.0
2005000,11,JUNIOR,Chico,3.8333333333333335,3.5,3.5,4.0
2010000,11,JUNIOR,Chico,2.5,1.6666666666666667,1.75,3.4
2206000,11,JUNIOR,Chico,4.333333333333333,3.5,2.25,4.4
2152009000,12,JUNIOR,Chico,4.333333333333333,5.0,4.75,4.2
308894,16,SENIOR,Chico,4.833333333333333,4.666666666666667,4.0,4.8
310605,13,SENIOR,Chico,5.0,5.0,4.25,4.8
411655,14,SENIOR,Chico,2.6666666666666665,3.0,2.5,3.8
603000,12,SENIOR,Chica,3.3333333333333335,3.0,3.0,4.2
702837,15,SENIOR,Chica,4.166666666666667,3.3333333333333335,3.25,5.0
802836,15,SENIOR,Chica,4.666666666666667,4.833333333333333,3.5,4.6
809000,14,SENIOR,Chica,5.0,5.0,5.0,4.6
1012000,13,SENIOR,Chico,3.8333333333333335,3.5,4.0,4.8
1211000,15,SENIOR,Chico,4.166666666666667,4.666666666666667,3.75,4.6
1211000,15,SENIOR,Chico,4.166666666666667,4.666666666666667,3.75,4.6
1307385,14,SENIOR,Chico,3.5,3.6666666666666665,3.5,3.4
2101024,15,SENIOR,Chica,4.833333333333333,4.166666666666667,4.25,4.2
2703000,13,SENIOR,Chico,4.0,3.1666666666666665,3.75,3.8
2908377,13,SENIOR,Chico,3.3333333333333335,2.0,2.5,4.0
2912000,12,SENIOR,Chico,4.666666666666667,4.0,3.75,4.4
3008623,15,SENIOR,Chica,4.333333333333333,4.333333333333333,3.0,4.8
